row_id	ind	tyv	ru	split
19446	19462	хөлчок деридер	обливаться потом	train
23745	23761	мөөңү-биле	оптом	train
16689	16704	семириир аянныы	склонность к полноте	train
28164	28180	кежегелерин чазар	распустить косы	train
16446	16461	эмчи сестразы	медицинская сестра	train
12813	12828	сиңирип алыр	вобрать	train
28322	28338	университеттиң ректору	ректор университета	train
9852	9867	анекдот	анекдот	train
19390	19406	партия обкому	обком партии	train
30842	30858	Чайлыңнаар	ходуном ходить	train
7254	7269	Айтырып кээр болзун	Пусть приходит именно к ним	train
20628	20644	эки белеткел чедиишкинни хандырган	хорошая подготовка определила успех	train
1555	1569	сонуургалдыг 	заинтересованный	train
1275	1289	саанчылаар  	работать дояркой	train
25636	25652	бус-биле чылыдылга	паровое отопление	train
9317	9332	тодаргай эвес	как в тумане	train
33226	33243	дүрген чоруп орар шорузун	как быстро идёт	train
